"Bait GeneID"	"Bait Symbol"	"Prey GeneID"	"Prey Symbol"
"923"	"CD6"	"84541"	"KBTBD8"
"923"	"CD6"	"7511"	"XPNPEP1"
"923"	"CD6"	"64768"	"IPPK"
"923"	"CD6"	"92906"	"HNRPLL"
"923"	"CD6"	"63979"	"FIGNL1"
"923"	"CD6"	"84978"	"FRMD5"
"923"	"CD6"	"4088"	"SMAD3"
"923"	"CD6"	"1894"	"ECT2"
"923"	"CD6"	"648"	"BMI1"
"923"	"CD6"	"27245"	"AHDC1"
"923"	"CD6"	"138428"	"PTRH1"
"923"	"CD6"	"9158"	"FIBP"
"923"	"CD6"	"123036"	"TC2N"
"923"	"CD6"	"55701"	"ARHGEF40"
"923"	"CD6"	"146909"	"KIF18B"
"923"	"CD6"	"219333"	"USP12"
"84916"	"CIRH1A"	"25926"	"NOL11"
"84916"	"CIRH1A"	"84128"	"WDR75"
"84916"	"CIRH1A"	"84135"	"UTP15"
"84916"	"CIRH1A"	"23160"	"WDR43"
"23160"	"WDR43"	"84916"	"CIRH1A"
"84916"	"CIRH1A"	"23243"	"ANKRD28"
"84916"	"CIRH1A"	"923"	"CD6"
"10926"	"DBF4"	"1763"	"DNA2"
"10926"	"DBF4"	"8317"	"CDC7"
"10926"	"DBF4"	"1917"	"EEF1A2"
"273"	"AMPH"	"1173"	"AP2M1"
"273"	"AMPH"	"79719"	"AAGAB"
"273"	"AMPH"	"1175"	"AP2S1"
"273"	"AMPH"	"274"	"BIN1"
"273"	"AMPH"	"162"	"AP1B1"
"273"	"AMPH"	"163"	"AP2B1"
"273"	"AMPH"	"161"	"AP2A2"
"273"	"AMPH"	"160"	"AP2A1"
"51725"	"FBXO40"	"2934"	"GSN"
"51725"	"FBXO40"	"4642"	"MYO1D"
"51725"	"FBXO40"	"345651"	"ACTBL2"
"51725"	"FBXO40"	"6500"	"SKP1"
"51725"	"FBXO40"	"8454"	"CUL1"
"2632"	"GBE1"	"2997"	"GYS1"
"2632"	"GBE1"	"2992"	"GYG1"
"3141"	"HLCS"	"128637"	"TBC1D20"
"55699"	"IARS2"	"55181"	"C17orf71"
"55699"	"IARS2"	"259266"	"ASPM"
"55699"	"IARS2"	"1663"	"DDX11"
"55699"	"IARS2"	"2043"	"EPHA4"
"55699"	"IARS2"	"9700"	"ESPL1"
"55699"	"IARS2"	"79665"	"DHX40"
"55699"	"IARS2"	"582"	"BBS1"
"55699"	"IARS2"	"25821"	"MTO1"
"55699"	"IARS2"	"2580"	"GAK"
"55699"	"IARS2"	"6773"	"STAT2"
"57462"	"KIAA1161"	"3309"	"HSPA5"
"57462"	"KIAA1161"	"55616"	"ASAP3"
"57462"	"KIAA1161"	"51661"	"FKBP7"
"57462"	"KIAA1161"	"55466"	"DNAJA4"
"57462"	"KIAA1161"	"10668"	"CGRRF1"
"57462"	"KIAA1161"	"493856"	"CISD2"
"57462"	"KIAA1161"	"57089"	"ENTPD7"
"23092"	"ARHGAP26"	"56704"	"JPH1"
"23092"	"ARHGAP26"	"79658"	"ARHGAP10"
"23092"	"ARHGAP26"	"143872"	"ARHGAP42"
"23092"	"ARHGAP26"	"64780"	"MICAL1"
"23092"	"ARHGAP26"	"4983"	"OPHN1"
"23092"	"ARHGAP26"	"26056"	"RAB11FIP5"
"11127"	"KIF3A"	"341208"	"HEPHL1"
"11127"	"KIF3A"	"3797"	"KIF3C"
"11127"	"KIF3A"	"9371"	"KIF3B"
"11127"	"KIF3A"	"23650"	"TRIM29"
"11127"	"KIF3A"	"5317"	"PKP1"
"11127"	"KIF3A"	"11313"	"LYPLA2"
"11127"	"KIF3A"	"5268"	"SERPINB5"
"11127"	"KIF3A"	"9258"	"MFHAS1"
"11127"	"KIF3A"	"5550"	"PREP"
"11127"	"KIF3A"	"254773"	"LYG2"
"11127"	"KIF3A"	"55"	"ACPP"
"11127"	"KIF3A"	"8991"	"SELENBP1"
"11127"	"KIF3A"	"11072"	"DUSP14"
"11127"	"KIF3A"	"11187"	"PKP3"
"11127"	"KIF3A"	"147968"	"CAPN12"
"11127"	"KIF3A"	"131578"	"LRRC15"
"11127"	"KIF3A"	"3021"	"H3F3B"
"11127"	"KIF3A"	"147409"	"DSG4"
"11127"	"KIF3A"	"285973"	"ATG9B"
"11127"	"KIF3A"	"221301"	"FAM26D"
"11127"	"KIF3A"	"391123"	"VSIG8"
"11127"	"KIF3A"	"51702"	"PADI3"
"26013"	"L3MBTL1"	"23314"	"SATB2"
"26013"	"L3MBTL1"	"11198"	"SUPT16H"
"26013"	"L3MBTL1"	"79813"	"EHMT1"
"26013"	"L3MBTL1"	"7161"	"TP73"
"26013"	"L3MBTL1"	"4171"	"MCM2"
"26013"	"L3MBTL1"	"51433"	"ANAPC5"
"26013"	"L3MBTL1"	"10919"	"EHMT2"
"26013"	"L3MBTL1"	"84146"	"ZNF644"
"26013"	"L3MBTL1"	"23528"	"ZNF281"
"26013"	"L3MBTL1"	"7748"	"ZNF195"
"26013"	"L3MBTL1"	"675"	"BRCA2"
"26013"	"L3MBTL1"	"51535"	"PPHLN1"
"26013"	"L3MBTL1"	"148398"	"SAMD11"
"26013"	"L3MBTL1"	"54906"	"C10orf18"
"26013"	"L3MBTL1"	"54880"	"BCOR"
"26013"	"L3MBTL1"	"64682"	"ANAPC1"
"26013"	"L3MBTL1"	"58525"	"WIZ"
"26013"	"L3MBTL1"	"84733"	"CBX2"
"26013"	"L3MBTL1"	"2122"	"MECOM"
"26013"	"L3MBTL1"	"3239"	"HOXD13"
"26013"	"L3MBTL1"	"54780"	"NSMCE4A"
"83746"	"L3MBTL2"	"23269"	"MGA"
"83746"	"L3MBTL2"	"132660"	"LIN54"
"83746"	"L3MBTL2"	"53615"	"MBD3"
"83746"	"L3MBTL2"	"9112"	"MTA1"
"83746"	"L3MBTL2"	"9219"	"MTA2"
"83746"	"L3MBTL2"	"7029"	"TFDP2"
"83746"	"L3MBTL2"	"7027"	"TFDP1"
"83746"	"L3MBTL2"	"63893"	"UBE2O"
"83746"	"L3MBTL2"	"25792"	"CIZ1"
"83746"	"L3MBTL2"	"3709"	"ITPR2"
"83746"	"L3MBTL2"	"3710"	"ITPR3"
"83746"	"L3MBTL2"	"11335"	"CBX3"
"11335"	"CBX3"	"83746"	"L3MBTL2"
"83746"	"L3MBTL2"	"6744"	"SSFA2"
"83746"	"L3MBTL2"	"6045"	"RNF2"
"83746"	"L3MBTL2"	"6015"	"RING1"
"83746"	"L3MBTL2"	"162979"	"ZNF296"
"83746"	"L3MBTL2"	"3066"	"HDAC2"
"84456"	"L3MBTL3"	"5033"	"P4HA1"
"5033"	"P4HA1"	"84456"	"L3MBTL3"
"84456"	"L3MBTL3"	"90378"	"SAMD1"
"84456"	"L3MBTL3"	"148418"	"SAMD13"
"167691"	"LCA5"	"25852"	"ARMC8"
"167691"	"LCA5"	"10296"	"MAEA"
"84126"	"ATRIP"	"545"	"ATR"
"84126"	"ATRIP"	"79594"	"MUL1"
"10446"	"LRRN2"	"79862"	"ZNF669"
"10446"	"LRRN2"	"478"	"ATP1A3"
"10446"	"LRRN2"	"80762"	"NDFIP1"
"10446"	"LRRN2"	"329"	"BIRC2"
"10446"	"LRRN2"	"80204"	"FBXO11"
"10446"	"LRRN2"	"121227"	"LRIG3"
"10446"	"LRRN2"	"7186"	"TRAF2"
"10446"	"LRRN2"	"331"	"XIAP"
"10446"	"LRRN2"	"55500"	"ETNK1"
"10446"	"LRRN2"	"2260"	"FGFR1"
"10446"	"LRRN2"	"10206"	"TRIM13"
"10446"	"LRRN2"	"23326"	"USP22"
"10446"	"LRRN2"	"23032"	"USP33"
"10446"	"LRRN2"	"5789"	"PTPRD"
"10446"	"LRRN2"	"54879"	"ST7L"
"8639"	"AOC3"	"314"	"AOC2"
"8639"	"AOC3"	"2135"	"EXTL2"
"8639"	"AOC3"	"10960"	"LMAN2"
"8639"	"AOC3"	"10629"	"TAF6L"
"8639"	"AOC3"	"6548"	"SLC9A1"
"8639"	"AOC3"	"79694"	"MANEA"
"8639"	"AOC3"	"2077"	"ERF"
"8639"	"AOC3"	"151188"	"ARL6IP6"
"8639"	"AOC3"	"2526"	"FUT4"
"54674"	"LRRN3"	"51806"	"CALML5"
"55669"	"MFN1"	"9927"	"MFN2"
"4285"	"MIPEP"	"9118"	"INA"
"4318"	"MMP9"	"1284"	"COL4A2"
"4318"	"MMP9"	"81035"	"COLEC12"
"4318"	"MMP9"	"7373"	"COL14A1"
"4318"	"MMP9"	"2632"	"GBE1"
"4318"	"MMP9"	"2335"	"FN1"
"4318"	"MMP9"	"1280"	"COL2A1"
"4318"	"MMP9"	"1292"	"COL6A2"
"4318"	"MMP9"	"1291"	"COL6A1"
"4318"	"MMP9"	"7076"	"TIMP1"
"4318"	"MMP9"	"1282"	"COL4A1"
"4318"	"MMP9"	"1303"	"COL12A1"
"4318"	"MMP9"	"80781"	"COL18A1"
"4318"	"MMP9"	"51435"	"SCARA3"
"4318"	"MMP9"	"1289"	"COL5A1"
"54545"	"MTMR12"	"93323"	"HAUS8"
"4603"	"MYBL1"	"132660"	"LIN54"
"4603"	"MYBL1"	"286826"	"LIN9"
"286826"	"LIN9"	"4603"	"MYBL1"
"4603"	"MYBL1"	"91750"	"LIN52"
"91750"	"LIN52"	"4603"	"MYBL1"
"79707"	"NOL9"	"26168"	"SENP3"
"26168"	"SENP3"	"79707"	"NOL9"
"79707"	"NOL9"	"56704"	"JPH1"
"79707"	"NOL9"	"9730"	"VPRBP"
"79707"	"NOL9"	"708"	"C1QBP"
"79707"	"NOL9"	"26953"	"RANBP6"
"26953"	"RANBP6"	"79707"	"NOL9"
"79707"	"NOL9"	"3843"	"IPO5"
"79707"	"NOL9"	"27332"	"ZNF638"
"79707"	"NOL9"	"81887"	"LAS1L"
"79707"	"NOL9"	"54793"	"KCTD9"
"79707"	"NOL9"	"79801"	"SHCBP1"
"79707"	"NOL9"	"27043"	"PELP1"
"79707"	"NOL9"	"57380"	"MRS2"
"79707"	"NOL9"	"9778"	"KIAA0232"
"57532"	"NUFIP2"	"10146"	"G3BP1"
"57532"	"NUFIP2"	"11273"	"ATXN2L"
"57532"	"NUFIP2"	"6311"	"ATXN2"
"57532"	"NUFIP2"	"5970"	"RELA"
"57532"	"NUFIP2"	"124801"	"LSM12"
"124801"	"LSM12"	"57532"	"NUFIP2"
"57532"	"NUFIP2"	"81559"	"TRIM11"
"65979"	"PHACTR4"	"7534"	"YWHAZ"
"7534"	"YWHAZ"	"65979"	"PHACTR4"
"65979"	"PHACTR4"	"7533"	"YWHAH"
"7533"	"YWHAH"	"65979"	"PHACTR4"
"65979"	"PHACTR4"	"26330"	"GAPDHS"
"65979"	"PHACTR4"	"3437"	"IFIT3"
"65979"	"PHACTR4"	"3434"	"IFIT1"
"571"	"BACH1"	"55616"	"ASAP3"
"571"	"BACH1"	"81610"	"FAM83D"
"571"	"BACH1"	"11016"	"ATF7"
"571"	"BACH1"	"3161"	"HMMR"
"571"	"BACH1"	"440915"	"POTEKP"
"571"	"BACH1"	"7975"	"MAFK"
"7975"	"MAFK"	"571"	"BACH1"
"571"	"BACH1"	"4097"	"MAFG"
"571"	"BACH1"	"64839"	"FBXL17"
"571"	"BACH1"	"26263"	"FBXO22"
"571"	"BACH1"	"57614"	"KIAA1468"
"571"	"BACH1"	"91419"	"XRCC6BP1"
"571"	"BACH1"	"9935"	"MAFB"
"9935"	"MAFB"	"571"	"BACH1"
"571"	"BACH1"	"58487"	"CREBZF"
"571"	"BACH1"	"7690"	"ZNF131"
"571"	"BACH1"	"23764"	"MAFF"
"23764"	"MAFF"	"571"	"BACH1"
"9886"	"RHOBTB1"	"2873"	"GPS1"
"2873"	"GPS1"	"9886"	"RHOBTB1"
"9886"	"RHOBTB1"	"278"	"AMY1C"
"9886"	"RHOBTB1"	"64708"	"COPS7B"
"9886"	"RHOBTB1"	"1472"	"CST4"
"9886"	"RHOBTB1"	"1469"	"CST1"
"9886"	"RHOBTB1"	"1470"	"CST2"
"9886"	"RHOBTB1"	"140683"	"C20orf70"
"9886"	"RHOBTB1"	"50813"	"COPS7A"
"9886"	"RHOBTB1"	"3494"	"IGHA2"
"9886"	"RHOBTB1"	"3512"	"IGJ"
"83852"	"SETDB2"	"57337"	"SENP7"
"83852"	"SETDB2"	"341208"	"HEPHL1"
"83852"	"SETDB2"	"8449"	"DHX16"
"83852"	"SETDB2"	"120534"	"C11orf46"
"83852"	"SETDB2"	"353274"	"ZNF445"
"83852"	"SETDB2"	"8991"	"SELENBP1"
"83852"	"SETDB2"	"254773"	"LYG2"
"83852"	"SETDB2"	"11072"	"DUSP14"
"83852"	"SETDB2"	"147409"	"DSG4"
"83852"	"SETDB2"	"84639"	"IL1F10"
"27352"	"SGSM3"	"221496"	"LEMD2"
"204962"	"SLC44A5"	"283458"	"NME2P1"
"204962"	"SLC44A5"	"158747"	"MOSPD2"
"204962"	"SLC44A5"	"56650"	"CLDND1"
"204962"	"SLC44A5"	"51255"	"RNF181"
"204962"	"SLC44A5"	"79065"	"ATG9A"
"204962"	"SLC44A5"	"80346"	"REEP4"
"672"	"BRCA1"	"580"	"BARD1"
"9498"	"SLC4A8"	"489"	"ATP2A3"
"9498"	"SLC4A8"	"51075"	"TMX2"
"9498"	"SLC4A8"	"23400"	"ATP13A2"
"9498"	"SLC4A8"	"6721"	"SREBF2"
"9498"	"SLC4A8"	"9497"	"SLC4A7"
"9498"	"SLC4A8"	"10257"	"ABCC4"
"9498"	"SLC4A8"	"57231"	"SNX14"
"9498"	"SLC4A8"	"90956"	"ADCK2"
"9498"	"SLC4A8"	"84514"	"GHDC"
"9498"	"SLC4A8"	"6522"	"SLC4A2"
"9498"	"SLC4A8"	"109"	"ADCY3"
"9498"	"SLC4A8"	"115209"	"OMA1"
"9498"	"SLC4A8"	"162073"	"ITPRIPL2"
"9498"	"SLC4A8"	"9990"	"SLC12A6"
"9498"	"SLC4A8"	"9725"	"TMEM63A"
"9498"	"SLC4A8"	"56851"	"C15orf24"
"9498"	"SLC4A8"	"25912"	"C1orf43"
"9498"	"SLC4A8"	"399909"	"PCNXL3"
"9498"	"SLC4A8"	"54879"	"ST7L"
"9498"	"SLC4A8"	"79065"	"ATG9A"
"9498"	"SLC4A8"	"55362"	"TMEM63B"
"55117"	"SLC6A15"	"9950"	"GOLGA5"
"55117"	"SLC6A15"	"2182"	"ACSL4"
"55117"	"SLC6A15"	"84899"	"TMTC4"
"55117"	"SLC6A15"	"51651"	"PTRH2"
"55117"	"SLC6A15"	"56894"	"AGPAT3"
"56894"	"AGPAT3"	"55117"	"SLC6A15"
"55117"	"SLC6A15"	"79786"	"KLHL36"
"55117"	"SLC6A15"	"23420"	"NOMO1"
"55117"	"SLC6A15"	"55852"	"TEX2"
"55117"	"SLC6A15"	"653519"	"GPR89A"
"55117"	"SLC6A15"	"84803"	"AGPAT9"
"55117"	"SLC6A15"	"201562"	"PTPLB"
"55117"	"SLC6A15"	"857"	"CAV1"
"55117"	"SLC6A15"	"116238"	"TLCD1"
"55117"	"SLC6A15"	"643853"	"TMPPE"
"55117"	"SLC6A15"	"7095"	"SEC62"
"7095"	"SEC62"	"55117"	"SLC6A15"
"55117"	"SLC6A15"	"10555"	"AGPAT2"
"55117"	"SLC6A15"	"121665"	"SPPL3"
"55117"	"SLC6A15"	"5827"	"PXMP2"
"10479"	"SLC9A6"	"84679"	"SLC9A7"
"10479"	"SLC9A6"	"23552"	"CDK20"
"10479"	"SLC9A6"	"84892"	"C3orf39"
"10479"	"SLC9A6"	"79147"	"FKRP"
"10479"	"SLC9A6"	"224"	"ALDH3A2"
"10479"	"SLC9A6"	"221"	"ALDH3B1"
"10479"	"SLC9A6"	"2530"	"FUT8"
"10479"	"SLC9A6"	"643246"	"MAP1LC3B2"
"10479"	"SLC9A6"	"57687"	"VAT1L"
"10479"	"SLC9A6"	"10560"	"SLC19A2"
"10479"	"SLC9A6"	"5881"	"RAC3"
"10479"	"SLC9A6"	"55744"	"C7orf44"
"10479"	"SLC9A6"	"221322"	"C6orf170"
"10479"	"SLC9A6"	"57515"	"SERINC1"
"10479"	"SLC9A6"	"3459"	"IFNGR1"
"10479"	"SLC9A6"	"201164"	"PLD6"
"10479"	"SLC9A6"	"727910"	"TLCD2"
"10479"	"SLC9A6"	"4122"	"MAN2A2"
"10479"	"SLC9A6"	"84277"	"DNAJC30"
"6749"	"SSRP1"	"7508"	"XPC"
"7508"	"XPC"	"6749"	"SSRP1"
"6749"	"SSRP1"	"11198"	"SUPT16H"
"6749"	"SSRP1"	"57669"	"EPB41L5"
"6749"	"SSRP1"	"4173"	"MCM4"
"6749"	"SSRP1"	"22878"	"TRAPPC8"
"6749"	"SSRP1"	"253714"	"MMS22L"
"6749"	"SSRP1"	"4796"	"TONSL"
"6749"	"SSRP1"	"8914"	"TIMELESS"
"6749"	"SSRP1"	"8335"	"HIST1H2AB"
"8335"	"HIST1H2AB"	"6749"	"SSRP1"
"6867"	"TACC1"	"10579"	"TACC2"
"6867"	"TACC1"	"90417"	"C15orf23"
"6867"	"TACC1"	"8945"	"BTRC"
"6867"	"TACC1"	"23291"	"FBXW11"
"6867"	"TACC1"	"10193"	"RNF41"
"64786"	"TBC1D15"	"79735"	"TBC1D17"
"64786"	"TBC1D15"	"10463"	"SLC30A9"
"64786"	"TBC1D15"	"1759"	"DNM1"
"64786"	"TBC1D15"	"1785"	"DNM2"
"1785"	"DNM2"	"64786"	"TBC1D15"
"64786"	"TBC1D15"	"1388"	"ATF6B"
"64786"	"TBC1D15"	"4649"	"MYO9A"
"64786"	"TBC1D15"	"84135"	"UTP15"
"64786"	"TBC1D15"	"7993"	"UBXN8"
"64786"	"TBC1D15"	"23151"	"GRAMD4"
"64786"	"TBC1D15"	"57380"	"MRS2"
"79867"	"TCTN2"	"23240"	"KIAA0922"
"79867"	"TCTN2"	"80055"	"PGAP1"
"79867"	"TCTN2"	"3106"	"HLA-B"
"79867"	"TCTN2"	"25864"	"ABHD14A"
"79867"	"TCTN2"	"21"	"ABCA3"
"79867"	"TCTN2"	"4245"	"MGAT1"
"79867"	"TCTN2"	"6443"	"SGCB"
"79867"	"TCTN2"	"8459"	"TPST2"
"79867"	"TCTN2"	"51809"	"GALNT7"
"79867"	"TCTN2"	"54928"	"IMPAD1"
"79867"	"TCTN2"	"1605"	"DAG1"
"79867"	"TCTN2"	"7841"	"MOGS"
"79867"	"TCTN2"	"26018"	"LRIG1"
"79867"	"TCTN2"	"7871"	"SLMAP"
"79867"	"TCTN2"	"26507"	"CNNM1"
"79867"	"TCTN2"	"26050"	"SLITRK5"
"79867"	"TCTN2"	"29954"	"POMT2"
"79867"	"TCTN2"	"9789"	"SPCS2"
"79867"	"TCTN2"	"91289"	"LMF2"
"79867"	"TCTN2"	"3140"	"MR1"
"79867"	"TCTN2"	"85450"	"ITPRIP"
"79867"	"TCTN2"	"6185"	"RPN2"
"79867"	"TCTN2"	"5362"	"PLXNA2"
"79867"	"TCTN2"	"5361"	"PLXNA1"
"79867"	"TCTN2"	"116150"	"NUS1"
"79867"	"TCTN2"	"5770"	"PTPN1"
"79867"	"TCTN2"	"27077"	"B9D1"
"79867"	"TCTN2"	"89944"	"GLB1L2"
"79867"	"TCTN2"	"9509"	"ADAMTS2"
"79867"	"TCTN2"	"58986"	"TMEM8A"
"79867"	"TCTN2"	"41"	"ACCN2"
"79867"	"TCTN2"	"2743"	"GLRB"
"79867"	"TCTN2"	"2621"	"GAS6"
"79867"	"TCTN2"	"5627"	"PROS1"
"79867"	"TCTN2"	"204962"	"SLC44A5"
"79867"	"TCTN2"	"131566"	"DCBLD2"
"79867"	"TCTN2"	"29967"	"LRP12"
"79867"	"TCTN2"	"9746"	"CLSTN3"
"79867"	"TCTN2"	"91775"	"FAM55C"
"79867"	"TCTN2"	"7474"	"WNT5A"
"79867"	"TCTN2"	"55254"	"TMEM39A"
"79867"	"TCTN2"	"9091"	"PIGQ"
"79867"	"TCTN2"	"4247"	"MGAT2"
"79867"	"TCTN2"	"23787"	"MTCH1"
"79867"	"TCTN2"	"55454"	"CSGALNACT2"
"79867"	"TCTN2"	"55466"	"DNAJA4"
"79867"	"TCTN2"	"23423"	"TMED3"
"79867"	"TCTN2"	"3764"	"KCNJ8"
"79867"	"TCTN2"	"2050"	"EPHB4"
"79867"	"TCTN2"	"9488"	"PIGB"
"79867"	"TCTN2"	"339123"	"JMJD8"
"79867"	"TCTN2"	"6548"	"SLC9A1"
"79867"	"TCTN2"	"2683"	"B4GALT1"
"79867"	"TCTN2"	"79087"	"ALG12"
"79867"	"TCTN2"	"90025"	"UBE2CBP"
"79867"	"TCTN2"	"2894"	"GRID1"
"79867"	"TCTN2"	"79796"	"ALG9"
"79867"	"TCTN2"	"3109"	"HLA-DMB"
"79867"	"TCTN2"	"3714"	"JAG2"
"79867"	"TCTN2"	"25825"	"BACE2"
"79867"	"TCTN2"	"81537"	"SGPP1"
"79867"	"TCTN2"	"2583"	"B4GALNT1"
"79867"	"TCTN2"	"57089"	"ENTPD7"
"79867"	"TCTN2"	"55244"	"SLC47A1"
"79867"	"TCTN2"	"10585"	"POMT1"
"79867"	"TCTN2"	"23333"	"DPY19L1"
"79867"	"TCTN2"	"91147"	"TMEM67"
"79867"	"TCTN2"	"8692"	"HYAL2"
"7090"	"TLE3"	"4621"	"MYH3"
"7090"	"TLE3"	"4619"	"MYH1"
"7090"	"TLE3"	"4625"	"MYH7"
"7090"	"TLE3"	"4626"	"MYH8"
"7090"	"TLE3"	"4620"	"MYH2"
"7090"	"TLE3"	"4622"	"MYH4"
"7090"	"TLE3"	"7091"	"TLE4"
"7091"	"TLE4"	"7090"	"TLE3"
"7090"	"TLE3"	"58"	"ACTA1"
"7090"	"TLE3"	"5837"	"PYGM"
"7090"	"TLE3"	"4632"	"MYL1"
"7090"	"TLE3"	"29895"	"MYLPF"
"7090"	"TLE3"	"7273"	"TTN"
"7090"	"TLE3"	"1917"	"EEF1A2"
"7090"	"TLE3"	"3948"	"LDHC"
"7090"	"TLE3"	"1277"	"COL1A1"
"118461"	"C10orf71"	"9149"	"DYRK1B"
"118461"	"C10orf71"	"1859"	"DYRK1A"
"118461"	"C10orf71"	"10238"	"DCAF7"
"118461"	"C10orf71"	"2342"	"FNTB"
"118461"	"C10orf71"	"2339"	"FNTA"
"11011"	"TLK2"	"9874"	"TLK1"
"11011"	"TLK2"	"6233"	"RPS27A"
"11011"	"TLK2"	"23523"	"CABIN1"
"79905"	"TMC7"	"3141"	"HLCS"
"79905"	"TMC7"	"10519"	"CIB1"
"79905"	"TMC7"	"130617"	"ZFAND2B"
"257062"	"TMEM146"	"3141"	"HLCS"
"81627"	"TRMT1L"	"3190"	"HNRNPK"
"3190"	"HNRNPK"	"81627"	"TRMT1L"
"63893"	"UBE2O"	"4644"	"MYO5A"
"63893"	"UBE2O"	"55188"	"RIC8B"
"63893"	"UBE2O"	"284119"	"PTRF"
"284119"	"PTRF"	"63893"	"UBE2O"
"63893"	"UBE2O"	"9349"	"RPL23"
"9349"	"RPL23"	"63893"	"UBE2O"
"63893"	"UBE2O"	"25894"	"PLEKHG4"
"63893"	"UBE2O"	"5337"	"PLD1"
"5337"	"PLD1"	"63893"	"UBE2O"
"63893"	"UBE2O"	"8216"	"LZTR1"
"84101"	"USP44"	"1069"	"CETN2"
"151790"	"WDR49"	"26013"	"L3MBTL1"
"151790"	"WDR49"	"55114"	"ARHGAP17"
"55249"	"YY1AP1"	"51188"	"SS18L2"
"51188"	"SS18L2"	"55249"	"YY1AP1"
"55249"	"YY1AP1"	"10153"	"CEBPZ"
"55249"	"YY1AP1"	"9202"	"ZMYM4"
"55249"	"YY1AP1"	"573"	"BAG1"
"55249"	"YY1AP1"	"2632"	"GBE1"
"55249"	"YY1AP1"	"23119"	"HIC2"
"55249"	"YY1AP1"	"84838"	"ZNF496"
"55249"	"YY1AP1"	"148789"	"B3GALNT2"
"55249"	"YY1AP1"	"163033"	"ZNF579"
"7767"	"ZNF224"	"4038"	"LRP4"
"7767"	"ZNF224"	"6653"	"SORL1"
"7767"	"ZNF224"	"53353"	"LRP1B"
"7767"	"ZNF224"	"4036"	"LRP2"
"7767"	"ZNF224"	"7053"	"TGM3"
"7767"	"ZNF224"	"2201"	"FBN2"
"7767"	"ZNF224"	"4854"	"NOTCH3"
"64753"	"CCDC136"	"8924"	"HERC2"
"64753"	"CCDC136"	"100507290"	"LOC100507290"
"64753"	"CCDC136"	"84461"	"NEURL4"
"64753"	"CCDC136"	"9648"	"GCC2"
"64753"	"CCDC136"	"10168"	"ZNF197"
"64753"	"CCDC136"	"84318"	"CCDC77"
"64753"	"CCDC136"	"55704"	"CCDC88A"
"64753"	"CCDC136"	"317762"	"CCDC85C"
"64753"	"CCDC136"	"83992"	"CTTNBP2"
"1012"	"CDH13"	"55326"	"AGPAT5"
"1012"	"CDH13"	"25778"	"DSTYK"
"1012"	"CDH13"	"6397"	"SEC14L1"
"1012"	"CDH13"	"10381"	"TUBB3"
"1012"	"CDH13"	"347688"	"TUBB8"
"1012"	"CDH13"	"81671"	"VMP1"
"1012"	"CDH13"	"79956"	"ERMP1"
"1012"	"CDH13"	"56994"	"CHPT1"
"1012"	"CDH13"	"3638"	"INSIG1"
"79745"	"CLIP4"	"273"	"AMPH"
"79745"	"CLIP4"	"63893"	"UBE2O"
"79745"	"CLIP4"	"57462"	"KIAA1161"
"79745"	"CLIP4"	"152789"	"JAKMIP1"
"81035"	"COLEC12"	"3912"	"LAMB1"
"81035"	"COLEC12"	"55906"	"ZC4H2"
"81035"	"COLEC12"	"84233"	"TMEM126A"
"84233"	"TMEM126A"	"81035"	"COLEC12"
"81035"	"COLEC12"	"1802"	"DPH2"
"81035"	"COLEC12"	"81542"	"TMX1"
"81542"	"TMX1"	"81035"	"COLEC12"
"81035"	"COLEC12"	"23092"	"ARHGAP26"
"81035"	"COLEC12"	"9456"	"HOMER1"
"81035"	"COLEC12"	"10675"	"CSPG5"
"10675"	"CSPG5"	"81035"	"COLEC12"
"26060"	"APPL1"	"91603"	"ZNF830"
"340307"	"CTAGE6P"	"375056"	"MIA3"
"340307"	"CTAGE6P"	"4253"	"CTAGE5"
"55760"	"DHX32"	"5442"	"POLRMT"
"55760"	"DHX32"	"84955"	"NUDCD1"
"55760"	"DHX32"	"54948"	"MRPL16"
"151636"	"DTX3L"	"83666"	"PARP9"
"83666"	"PARP9"	"151636"	"DTX3L"
"151636"	"DTX3L"	"26060"	"APPL1"
"151636"	"DTX3L"	"3933"	"LCN1"
"22868"	"FASTKD2"	"4904"	"YBX1"
"4904"	"YBX1"	"22868"	"FASTKD2"
"22868"	"FASTKD2"	"51067"	"YARS2"
"22868"	"FASTKD2"	"26024"	"PTCD1"
"26024"	"PTCD1"	"22868"	"FASTKD2"
"22868"	"FASTKD2"	"26995"	"TRUB2"
"22868"	"FASTKD2"	"3192"	"HNRNPU"
"3192"	"HNRNPU"	"22868"	"FASTKD2"
"22868"	"FASTKD2"	"51335"	"NGRN"
"22868"	"FASTKD2"	"51001"	"MTERFD1"
"222235"	"FBXL13"	"1069"	"CETN2"
"170692"	"ADAMTS18"	"145173"	"B3GALTL"
"170692"	"ADAMTS18"	"213"	"ALB"
"170692"	"ADAMTS18"	"3309"	"HSPA5"
"170692"	"ADAMTS18"	"1996"	"ELAVL4"
"8874"	"ARHGEF7"	"28964"	"GIT1"
"8874"	"ARHGEF7"	"5058"	"PAK1"
"8874"	"ARHGEF7"	"3836"	"KPNA1"
"3836"	"KPNA1"	"8874"	"ARHGEF7"
"8874"	"ARHGEF7"	"9459"	"ARHGEF6"
"9459"	"ARHGEF6"	"8874"	"ARHGEF7"
"8874"	"ARHGEF7"	"7533"	"YWHAH"
